smiles,molwt,fsp3,logp,binding_affinity,cypi,tpsa
[H]O/N=C(\C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H],101.084063972,0.8,1.4925,,,
[H]C1=NN=C([H])C1([H])C([H])([H])[H],82.053098192,0.5,0.6927000000000001,,,
[H]c1c(C([H])([H])[H])c([H])n(C([H])([H])[H])c1[H],95.073499288,0.3333333333333333,1.33352,,,
[H]O[C@]1(C([H])([H])[H])C([H])=NN([H])C1([H])[H],100.063662876,0.75,-0.6736000000000002,,,
[H]C1=C([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])O1,98.07316494,0.6666666666666666,1.7006,,,
[H][N][C]([H])N1C([H])([H])[C@]1([H])C([H])=O,98.048012812,0.5,-0.7283100000000002,,,
[H]C(=O)C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])[H],101.084063972,0.8,0.18489999999999984,,,
[H]N(C([H])([H])[H])C([H])([H])C1([H])C([H])([H])C1([H])[H],85.08914935199999,1.0,0.6157999999999999,,,
[H]/C(OC([H])([H])OC([H])([H])[H])=C(/[H])C([H])([H])[H],102.06807956,0.6,1.1405,,,
[H]O[C@]([H])(C([H])([H])[H])C1([H])C([H])([H])C([H])([H])C1([H])[H],100.088815004,1.0,1.1673,,,
[H]C([H])=C([H])[C@@]1([H])C([H])([H])N([H])[C@]1([H])C([H])([H])[H],97.08914935199999,0.6666666666666666,0.7803,,,
[H]C1([H])OC([H])([H])C([H])(C([H])([H])[H])C([H])([H])O1,102.06807956,1.0,0.6268,,,
[H]C([H])=C1C(=O)OC([H])([H])C1([H])[H],98.036779432,0.4,0.48949999999999994,,,
[H][N][C]1N([H])[C@]2([H])C([H])([H])[C@@]1([H])C2([H])[H],96.06874825599999,0.8,0.14058999999999955,,,
[H]C1=C([H])C([H])([H])[C@]([H])(C([H])([H])[H])C([H])([H])O1,98.07316494,0.6666666666666666,1.5565,,,
[H]C#CC([H])([H])/C([H])=C(\[H])OC([H])([H])[H],96.057514876,0.3333333333333333,1.1698,,,
[H]O[C@]1([H])C([H])([H])N2C([H])([H])[C@@]2([H])C1([H])[H],99.068413908,1.0,-0.5648,,,
[H]C#CC1(C([H])([H])[H])C([H])([H])OC1([H])[H],96.057514876,0.6666666666666666,0.6561,,,
[H]C(=O)[C@@]([H])(OC([H])([H])C([H])([H])[H])C([H])([H])[H],102.06807956,0.8,0.6103,,,
[H]c1sc([H])c(C([H])([H])N([H])[H])c1[H],113.029920224,0.2,1.2068,,,
[H]OC([H])([H])[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])N([H])[H],103.099714036,1.0,-0.03639999999999988,,,
[H]OC([H])([H])[C@]([H])(O[H])C([H])([H])C([H])([H])C([H])([H])[H],104.083729624,1.0,0.13969999999999994,,,
[H]C([H])=C1C(C([H])([H])[H])=C([H])C([H])([H])C1([H])[H],94.07825032,0.42857142857142855,2.2827,,,
[H]C1=C([H])C([H])([H])N([H])N([H])C1=O,98.048012812,0.25,-0.8230000000000002,,,
[H]C1=NOC([H])([H])C([H])([H])C([H])([H])C1([H])[H],99.068413908,0.8,1.1727,,,
[H]N([H])[C@]([H])(C([H])([H])[H])[C@@]1([H])C([H])([H])[C@]1([H])C([H])([H])[H],99.10479941599999,1.0,0.9895999999999998,,,
[H]/C(C#CC([H])([H])N([H])[H])=C(/[H])C([H])([H])[H],95.073499288,0.3333333333333333,0.5246000000000002,,,
[H]C([H])=C(C([H])([H])[H])C([H])([H])N1C([H])([H])C1([H])[H],97.08914935199999,0.6666666666666666,0.8781,,,
[H][C]([N]C([H])([H])C([H])([H])[H])N([H])C([H])=O,100.063662876,0.5,-0.5240100000000001,,,
[H]O[C@]([H])(C([H])([H])[H])[C@@]1([H])C([H])([H])[C@]1([H])C([H])([H])[H],100.088815004,1.0,1.0232,,,
[H]N1C(=O)C(C([H])([H])[H])(C([H])([H])[H])C1([H])[H],99.068413908,0.8,0.14239999999999986,,,
[H]OC(C([H])([H])[H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],102.104465068,1.0,1.5574,,,
[H]C(=O)N([H])OC([H])([H])C([H])=C([H])[H],101.047678464,0.25,-0.15000000000000013,,,
[H][C]([N]N(C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])[H],100.10004838399999,0.8,0.6391899999999999,,,
[H]O[C@]([H])(/C([H])=C(\[H])C([H])([H])[H])C([H])([H])N([H])[H],101.084063972,0.6,-0.1179,,,
[H]N(C([H])([H])[H])C([H])([H])C([H])([H])OC([H])([H])[H],89.084063972,1.0,-0.14780000000000015,,,
[H]C([H])([H])OC([H])([H])OC1([H])C([H])([H])C1([H])[H],102.06807956,1.0,0.7693000000000001,,,
[H]N([H])[C@]([H])(C([H])([H])[H])[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H],101.12044947999999,1.0,1.3797,,,
[H]C#C/C([H])=C(\[H])C(=O)C([H])([H])[H],94.041864812,0.16666666666666666,0.7647999999999999,,,
[H]C#C[C@]([H])(C([H])([H])[H])C([H])([H])OC([H])([H])[H],98.07316494,0.6666666666666666,0.9021,,,
[H]OC([H])([H])[C@]1([H])N([H])C(=O)C1([H])[H],101.047678464,0.75,-1.1328000000000003,,,
[H]C(=O)C1(C([H])([H])[H])C([H])([H])OC1([H])[H],100.052429496,0.8,0.2218,,,
[H]N([H])C([H])([H])[C@@]([H])(C#CC([H])([H])[H])N([H])[H],98.08439831999999,0.6,-0.7043000000000004,,,
[H][C]([N]OC([H])([H])C([H])([H])[H])C([H])=O,101.047678464,0.5,-0.09701000000000004,,,
[H]/C(=C(\C#N)OC([H])([H])[H])C([H])([H])[H],97.052763844,0.4,1.06018,,,
[H]C(=O)N([H])C([H])([H])C([H])([H])C#N,98.048012812,0.5,-0.35392,,,
[H]N1C(=S)N2C([H])([H])[C@]2([H])C1([H])[H],114.02516919199999,0.75,-0.4413,,,
[H]O/N=C(\C([H])([H])O[H])C([H])([H])C([H])([H])[H],103.063328528,0.75,0.21889999999999998,,,
[H]N1C([H])([H])C(=O)C([H])([H])C1([H])[H],85.052763844,0.75,-0.45120000000000005,,,
[H]C1=NN([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],98.08439831999999,0.8,0.7457,,,
[H]C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])O[C@]1([H])C([H])([H])[H],100.088815004,1.0,1.5737999999999999,,,
[H]C([H])=C(C([H])([H])[H])C([H])([H])[C@]1([H])N([H])C1([H])[H],97.08914935199999,0.6666666666666666,0.9244000000000001,,,
[H]N1C([H])([H])[C@]1([H])C([H])([H])C(=O)C([H])([H])[H],99.068413908,0.8,-0.06270000000000042,,,
[H]N1[C@]([H])(C([H])([H])[H])[C@@]1([H])C([H])([H])C([H])([H])C([H])([H])[H],99.10479941599999,1.0,1.1468,,,
[H]C([H])([H])C1(C([H])([H])[H])C(=O)C([H])([H])C1([H])[H],98.07316494,0.8333333333333334,1.3755,,,
[H]N([H])C([H])([H])C([H])([H])OC([H])([H])C([H])([H])[H],89.084063972,1.0,-0.018399999999999972,,,
[H]O[C@@]1([H])C([H])([H])[C@]1([H])C#CC([H])([H])[H],96.057514876,0.6666666666666666,0.39049999999999996,,,
[H]C#CC([H])(C#N)C#N,90.021798064,0.2,0.28296,,,
[H]C1=NN=C([H])C([H])([H])C([H])([H])C1([H])[H],96.06874825599999,0.6,1.2269,,,
[H]C([H])=C([H])C#CC([H])([H])C([H])([H])N([H])[H],95.073499288,0.3333333333333333,0.5246000000000001,,,
[H]C#C[C@]1([H])C([H])([H])[C@@]([H])(O[H])C1([H])[H],96.057514876,0.6666666666666666,0.3905,,,
[H]OC1(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],100.088815004,1.0,1.3114,,,
[H]O[C@]([H])(C([H])([H])[H])C([H])([H])C(=C([H])[H])C([H])([H])[H],100.088815004,0.6666666666666666,1.3334,,,
[H]C([H])([H])N(C([H])([H])[H])C([H])([H])C1([H])C([H])([H])C1([H])[H],99.10479941599999,1.0,0.958,,,
[H][C]([H])[N]OC([H])([H])[C@]1([H])N([H])C1([H])[H],100.063662876,0.75,-0.7142100000000002,,,
[H]C#C[C]([H])[N]N1C([H])([H])C1([H])[H],94.053098192,0.4,-0.38361,,,
[H]O[C@]([H])(C(=O)C([H])([H])[H])C([H])=C([H])[H],100.052429496,0.4,0.12230000000000008,,,
[H]C([H])=C1C([H])([H])C([H])([H])C([H])([H])[C@]1([H])N([H])[H],97.08914935199999,0.6666666666666666,1.0538,,,
[H]C#CC([H])([H])N([H])/C(=N/[H])C([H])([H])[H],96.06874825599999,0.4,0.2063699999999999,,,
[H]C1=NN2C([H])([H])[C@@]2(C([H])([H])[H])C1([H])[H],96.06874825599999,0.8,0.45019999999999993,,,
[H]C1=C([H])OC([H])([H])C([H])([H])C([H])([H])O1,100.052429496,0.6,0.8945,,,
[H]C(=O)C1([H])C([H])=C([H])C([H])=C1[H],94.041864812,0.16666666666666666,0.9274999999999999,,,
[H]O[C@@]1([H])C([H])([H])[C@]1([H])N([H])[N][C]([H])[H],100.063662876,0.75,-0.9798100000000001,,,
[H]N([H])N=C(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],100.10004838399999,0.8,1.1211000000000002,,,
[H]C([H])=C(C(=O)C([H])([H])[H])C([H])([H])C([H])([H])[H],98.07316494,0.5,1.5415999999999999,,,
[H]C([H])([H])C#CC1([H])C([H])([H])C1([H])[H],80.062600256,0.6666666666666666,1.4197,,,
[H][C]([N]N([H])[H])C([H])([H])C([H])([H])C([H])([H])[H],86.08439831999999,0.75,0.4263899999999999,,,
[H]C#CC(=O)C([H])([H])C([H])([H])[H],82.041864812,0.4,0.5987,,,
[H]O[C@@]1([H])C([H])([H])[C@]1(C([H])([H])[H])C([H])([H])C([H])([H])[H],100.088815004,1.0,1.1673,,,
[H]OC([H])([H])[C@@]1(C([H])([H])[H])O[C@]1([H])C([H])([H])[H],102.06807956,1.0,0.15610000000000013,,,
[H]C(=O)C#C[C@]1([H])OC1([H])[H],96.021129368,0.4,-0.4125000000000001,,,
[H]c1c(C([H])([H])[H])n([H])n([H])c1=O,98.048012812,0.25,0.011419999999999986,,,
[H]C([H])([H])OC1([H])C([H])([H])C1([H])[H],72.057514876,1.0,0.7952,,,
[H]OC([H])([H])[C@@]1([H])C([H])=C([H])OC1([H])[H],100.052429496,0.6,0.13880000000000003,,,
[H]C#CC([H])([H])[C@]([H])(O[H])C([H])([H])N([H])[H],99.068413908,0.6,-0.6707000000000001,,,
[H]O[C@]1([H])C(C([H])([H])[H])(C([H])([H])[H])[C@@]1([H])O[H],102.06807956,1.0,-0.25199999999999995,,,
[H]O[N][C]([H])[C@@]1([H])C([H])([H])[C@]1([H])N([H])[H],100.063662876,0.75,-0.5110100000000002,,,
[H]C#CC(C#C[H])(N([H])[H])C([H])([H])[H],93.057849224,0.3333333333333333,-0.029799999999999993,,,
[H]O[C@@]1([H])C([H])=C([H])OC1([H])[H],86.036779432,0.5,-0.10880000000000001,,,
[H]N1C([H])([H])[C@]1([H])[C@@]1([H])O[C@]1([H])C([H])([H])[H],99.068413908,1.0,-0.25450000000000017,,,
[H]Oc1c([H])c(C([H])([H])[H])c([H])n1[H],97.052763844,0.2,1.02872,,,
[H]O[C@]([H])(C([H])([H])[H])[C@]([H])(C([H])=O)C([H])([H])[H],102.06807956,0.8,0.20219999999999994,,,
[H]OC([H])([H])C([H])([H])N([N][C]([H])[H])C([H])([H])[H],102.07931294,0.75,-0.77851,,,
[H]C([H])=C([H])OC([H])([H])OC([H])=C([H])[H],100.052429496,0.2,1.2641,,,
[H]C#C[C@@]([H])(C#N)OC([H])([H])[H],95.03711378,0.4,0.15818,,,
[H]N([H])C(=O)C([H])([H])OC([H])([H])C([H])([H])[H],103.063328528,0.75,-0.49180000000000024,,,
[H]O[C@@]([H])(C([H])=C([H])[H])C([H])([H])N([H])C([H])([H])[H],101.084063972,0.6,-0.2473000000000003,,,
[H]C1=NOC([H])([H])C([H])=C([H])O1,99.0320284,0.25,0.4902,,,
[H]C([H])([H])C1=C(C([H])([H])[H])C([H])([H])OC1([H])[H],98.07316494,0.6666666666666666,1.353,,,
[H]O[C@]1(C([H])([H])[H])C([H])([H])[C@]([H])(N([H])[H])C1([H])[H],101.084063972,1.0,-0.14150000000000013,,,
[H]C([H])([H])C#C[C@]1([H])N(C([H])([H])[H])C1([H])[H],95.073499288,0.6666666666666666,0.3237,,,
[H]OC([H])([H])C(=O)[C@]1([H])N([H])C1([H])[H],101.047678464,0.75,-1.4804000000000002,,,
[H]C(=O)[C@@]1([H])C([H])([H])[C@]1([H])OC([H])([H])[H],100.052429496,0.8,0.22019999999999995,,,
[H]C([H])=C([H])c1nn([H])c([H])c1[H],94.053098192,0.0,1.0527,,,
[H]C([H])=C([H])C#CC([H])=C([H])[H],78.046950192,0.0,1.3618,,,
[H]OC1([H])C([H])([H])C([H])=C([H])C1([H])[H],84.057514876,0.6,0.6973,,,
[H]C#C[C@]([H])(N([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],97.08914935199999,0.6666666666666666,0.6175999999999999,,,
[H]OC([H])([H])[C@@]1([H])C([H])([H])[C@]1([H])C([H])([H])O[H],102.06807956,1.0,-0.39289999999999997,,,
[H]C([H])=C1C(=O)C([H])([H])OC1([H])[H],98.036779432,0.4,0.14189999999999992,,,
[H]N1C([H])([H])C1(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],99.10479941599999,1.0,1.1483999999999999,,,
[H]/N=C(/[H])N([H])[C@@]1([H])C([H])([H])[C@]1([H])C([H])([H])[H],98.08439831999999,0.8,0.5914699999999999,,,
[H]C([H])=C([H])/C(=N/OC([H])([H])[H])C([H])([H])[H],99.068413908,0.4,1.1946999999999999,,,
[H]C([H])([H])[C@]1([H])N2C([H])([H])[C@]2([H])C([H])([H])C1([H])[H],97.08914935199999,1.0,0.8529,,,
[H]C#C[C@@]([H])(C([H])([H])[H])C([H])([H])N([H])[H],83.073499288,0.6,0.21440000000000003,,,
[H]C#CC#CC(=O)C([H])([H])[H],92.026214748,0.16666666666666666,0.21199999999999997,,,
[H]C([H])([H])C#CC([H])([H])C([H])([H])C#N,93.057849224,0.5,1.31348,,,
[H]N1C([H])([H])[C@]1([H])[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H],99.10479941599999,1.0,1.0043,,,
[H]/C(C#N)=C(/[H])C([H])([H])[H],67.04219916,0.25,1.08608,,,
[H]C1=C([H])[C@]([H])(N([H])C([H])([H])[H])C([H])([H])O1,99.068413908,0.6,0.1182999999999999,,,
[H]C1=C(C([H])([H])[H])C([H])([H])C([H])([H])C1([H])[H],82.07825032,0.6666666666666666,2.1166,,,
[H]C(=O)C([H])([H])OC([H])([H])C([H])=C([H])[H],100.052429496,0.4,0.3879,,,
[H]C1([H])OC([H])([H])[C@@]([H])(C([H])([H])[H])C1([H])[H],86.07316494,1.0,1.0428000000000002,,,
[H]C([H])=C(C([H])([H])[H])S(=O)(=O)C([H])([H])[H],120.024500496,0.5,0.5646,,,
[H]C([H])([H])OC([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],102.104465068,1.0,1.6789,,,
[H][C]([H])[N]N1C([H])([H])C(=O)C1([H])[H],98.048012812,0.5,-0.8179100000000001,,,
[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])C#N,83.073499288,0.8,1.70018,,,
[H]N([H])N1C(=O)C([H])([H])[C@]1([H])C([H])([H])[H],100.063662876,0.75,-0.5190999999999999,,,
[H]N1N=C(C#N)C([H])([H])C1([H])[H],95.04834715999999,0.5,-0.14071999999999996,,,
[H]OC([H])([H])C(C#N)=C([H])[H],83.03711378,0.25,0.058479999999999976,,,
[H]C([H])([H])C([H])([H])C([H])([H])C([C])([C])C([H])([H])[H],94.07825032,0.7142857142857143,1.96898,,,
[H]N([H])[C@]([H])(C([H])([H])[H])C([H])([H])C#CC([H])([H])[H],97.08914935199999,0.6666666666666666,0.7469999999999999,,,
[H]C#C/C(=C(\[H])C([H])([H])O[H])C([H])([H])[H],96.057514876,0.3333333333333333,0.5582,,,
[H]C#Cc1oc([H])c([H])c1[H],92.026214748,0.0,1.2609,,,
[H]N1C([H])([H])[C@]2([H])C([H])([H])C([H])([H])[C@@]1([H])C2([H])[H],97.08914935199999,1.0,0.7583,,,
[H]N(C([H])([H])[H])C1(C([H])([H])[H])C([H])([H])C([H])([H])C1([H])[H],99.10479941599999,1.0,1.1483999999999999,,,
[H]C(=O)/C(OC([H])([H])[H])=C(/[H])N([H])[H],101.047678464,0.25,-0.3682,,,
[H]O[C@]([H])(C([H])([H])[H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H],103.099714036,1.0,-0.07119999999999993,,,
[H]C([H])([H])[C@@]1([H])C([H])([H])[C@]1([H])C([H])([H])C#N,95.073499288,0.8333333333333334,1.55608,,,
[H]O[N][C]([H])[C@@]([H])(C#N)C([H])([H])[H],98.048012812,0.5,0.30146999999999996,,,
[H]c1nn([H])c([H])c1C([H])([H])[H],82.053098192,0.25,0.71812,,,
[H]C1=C([H])[C@@]2([H])O[C@]1([H])C2([H])[H],82.041864812,0.6,0.7137,,,
[H]ON(/C(=N/C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],102.07931294,0.75,0.3555999999999999,,,
[H]C([H])([H])OC1=NOC([H])([H])C1([H])[H],101.047678464,0.75,0.3665999999999999,,,
[H]/N=C(/[H])N([H])C([H])([H])C([H])=C([H])[H],84.06874825599999,0.25,0.36907000000000006,,,
[H]C1=NOC(=O)C1=C([H])[H],97.016378336,0.0,0.08520000000000005,,,
[H]N([H])[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],101.12044947999999,1.0,1.5238,,,
[H]N([H])C([H])([H])[C@@]([H])(N([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],102.11569844799999,1.0,-0.056900000000000395,,,
[H]C(=O)/C([H])=C(\[H])[C@]1([H])OC1([H])[H],98.036779432,0.4,0.14029999999999987,,,
[H]OC([H])([H])[C@@]1([H])C([H])([H])[C@]1([H])C([H])([H])C([H])([H])[H],100.088815004,1.0,1.0248,,,
[H][C]([N]N([H])C([H])([H])C#N)C([H])([H])[H],97.06399722399999,0.5,-0.19933000000000023,,,
[H]N(C([H])([H])[H])C([H])([H])C1([H])C([H])([H])N([H])C1([H])[H],100.10004838399999,1.0,-0.5748000000000002,,,
[H]N([H])/N=C(\C([H])([H])[H])C([H])([H])OC([H])([H])[H],102.07931294,0.75,-0.03259999999999996,,,
[H]N(C([H])([H])[H])C([H])([H])C([H])([H])[C@]([H])(N([H])[H])C([H])([H])[H],102.11569844799999,1.0,-0.05690000000000034,,,
[H]O[C@@]([H])(/C([H])=C(\[H])C#N)C([H])([H])[H],97.052763844,0.4,0.44697999999999993,,,
[H]C([H])=C([H])C(N([H])[H])(C([H])([H])[H])C([H])([H])[H],85.08914935199999,0.6,0.9097000000000001,,,
[H]C([H])=C(C#CC([H])([H])[H])C([H])([H])C([H])([H])[H],94.07825032,0.42857142857142855,1.9759,,,
[H]OC([H])([H])[C@]1([H])N([H])N=C([H])C1([H])[H],100.063662876,0.75,-0.6736,,,
[H]N1[C@]([H])(C([H])([H])[H])[C@@]1([H])C([H])([H])C([H])([H])[H],85.08914935199999,1.0,0.7566999999999999,,,
[H]C1=NO[C@]2([H])C([H])([H])[C@]12[H],83.03711378,0.75,0.3909,,,
[H]/C(OC([H])([H])[H])=C(\OC([H])([H])[H])C([H])([H])[H],102.06807956,0.6,1.1405,,,
[H][C]([N]N1C([H])([H])[C@]1([H])C([H])([H])[H])C([H])([H])[H],98.08439831999999,0.8,0.3915899999999999,,,
[H]C([H])=C1C(=O)N([H])N([H])C1([H])[H],98.048012812,0.25,-0.8230000000000002,,,
[H]C([H])([H])N1[C@@]2([H])C([H])([H])OC([H])([H])[C@@]12[H],99.068413908,1.0,-0.3008000000000002,,,
[H]O[C@@]1([H])C([H])([H])C([H])([H])[C@@]2([H])O[C@@]12[H],100.052429496,1.0,-0.09150000000000014,,,
[H]C1=C([H])C([H])([H])C([H])([H])C([H])([H])C([H])=C1[H],94.07825032,0.42857142857142855,2.2827,,,
[H]/C(=C(/[H])[C@]1([H])N([H])C1([H])[H])C([H])([H])[H],83.073499288,0.6,0.5343,,,
[H][C]1[C]2OC([H])([H])[C]2[C]([H])N1[H],95.03711378,0.2,0.04985999999999996,,,
[H]C([H])([H])C([H])([H])C1([H])C([H])([H])C([H])([H])C1([H])[H],84.093900384,1.0,2.1965000000000003,,,
[H]O[N][C]([H])C1([H])C([H])([H])OC1([H])[H],101.047678464,0.75,-0.21181000000000005,,,
[H]C#C[C@@]1([H])O[C@]1([H])C([H])=O,96.021129368,0.4,-0.41410000000000013,,,
[H]C([H])([H])OC([H])([H])[C@@]1([H])C([H])([H])[C@]1([H])C([H])([H])[H],100.088815004,1.0,1.2888000000000002,,,
[H]/C(C(=O)N([H])[H])=C(/N([H])[H])C([H])([H])[H],100.063662876,0.25,-0.6658,,,
[H]N(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])[H],102.11569844799999,1.0,-0.18469999999999986,,,
[H]C([H])([H])C1=NO[C@]([H])(C([H])([H])[H])O1,101.047678464,0.75,0.7126,,,
[H]C1=C(C([H])([H])[H])[C@@]2([H])C([H])([H])[C@@]2([H])C1([H])[H],94.07825032,0.7142857142857143,1.9725,,,
[H]C([H])=C([H])OC([H])([H])C1([H])C([H])([H])C1([H])[H],98.07316494,0.6666666666666666,1.5565,,,
[H]C#C[C@]([H])(C([H])([H])[H])C([H])([H])N([H])C([H])([H])[H],97.08914935199999,0.6666666666666666,0.4750999999999999,,,
[H]N1C([H])([H])[C@]2([H])N([H])[C@]([H])(C1([H])[H])C2([H])[H],98.08439831999999,1.0,-0.6799000000000004,,,
[H]C1=C(C([H])([H])[H])C([H])([H])N([H])C1=O,97.052763844,0.4,0.06250000000000006,,,
[H]N([H])C([H])([H])C([H])([H])N([H])C1([H])C([H])([H])C1([H])[H],100.10004838399999,1.0,-0.3029000000000004,,,
[H]N1[C@@]2([H])C([H])([H])OC([H])([H])[C@]1([H])C2([H])[H],99.068413908,1.0,-0.25290000000000035,,,
[H]C([H])=C1OC([H])=C([H])[C@]1([H])N([H])[H],97.052763844,0.2,0.3713000000000001,,,
[H]/N=C(\OC([H])([H])C([H])([H])[H])N([H])C([H])([H])[H],102.07931294,0.75,0.17707000000000012,,,
[H]C(=O)/C([H])=C(\N([H])[H])C([H])([H])C([H])([H])[H],99.068413908,0.4,0.43790000000000007,,,
[H]N([H])C([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],101.12044947999999,1.0,1.3813000000000002,,,
[H]c1oc(N([H])C([H])([H])[H])c([H])c1[H],97.052763844,0.2,1.3213,,,
[H]C([H])=C([H])C(C(=O)N([H])[H])=C([H])[H],97.052763844,0.0,0.2139000000000001,,,
[H]C#CC([H])([H])N(/C([H])=N\[H])C([H])([H])[H],96.06874825599999,0.4,0.1584700000000001,,,
[H]O[C@@]1([H])C([H])=C([H])C([H])=C([H])C1([H])[H],96.057514876,0.3333333333333333,0.8634,,,
[H]N1C([H])([H])C([H])([H])N2C([H])([H])[C@]2([H])C1([H])[H],98.08439831999999,1.0,-0.7262000000000002,,,
[H]C1=C([H])[C@]2([H])N([H])C([H])([H])[C@]2([H])O1,97.052763844,0.6,-0.12930000000000014,,,
[H]C(=O)C(=C([H])[H])C([H])([H])C([H])([H])C([H])([H])[H],98.07316494,0.5,1.5415999999999999,,,
[H]C([H])([H])[C@]1([H])O[C@@]2([H])C([H])([H])[C@@]2([H])C1([H])[H],98.07316494,1.0,1.1837,,,
[H]C#C[C@@]([H])(O[H])C([H])([H])C([H])=C([H])[H],96.057514876,0.3333333333333333,0.5566,,,
[H]C#CC(N([H])C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],97.08914935199999,0.6666666666666666,0.6175999999999999,,,
[H]N(C(=S)N(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],118.05646931999999,0.75,0.05230000000000001,,,
[H]N([H])C([H])([H])[C@@]([H])(OC([H])([H])[H])C([H])([H])[H],89.084063972,1.0,-0.02000000000000024,,,
[H]C1([H])OC([H])([H])[C@@]2([H])O[C@]1([H])C2([H])[H],100.052429496,1.0,0.17410000000000003,,,
[H]C([H])=C([H])[C@]([H])(OC([H])([H])[H])C([H])([H])C([H])([H])[H],100.088815004,0.6666666666666666,1.5974,,,
[H]C([H])([H])N1C([H])([H])[C@]1([H])C([H])([H])C([H])([H])[H],85.08914935199999,1.0,0.7103999999999999,,,
[H]C([H])([H])N1C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],99.10479941599999,1.0,1.1021,,,
[H]C#C[C@]([H])(N([H])[H])C([H])([H])N([H])C([H])([H])[H],98.08439831999999,0.6,-0.8336999999999997,,,
[H]N1C([H])([H])[C@]([H])(C([H])([H])[H])S1(=O)=O,121.019749464,1.0,-0.6920999999999999,,,
[H]C([H])=C([H])C([H])([H])C([H])([H])C([H])([H])[H],70.07825032,0.6,1.9725,,,
[H]O[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])N([H])[H],89.084063972,1.0,-0.2839999999999999,,,
[H]On1nc([H])c([H])c1C([H])([H])[H],98.048012812,0.25,0.42882,,,
[H]C([H])=C([H])[C@]1([H])C(=O)OC1([H])[H],98.036779432,0.4,0.34539999999999993,,,
[H]C([H])=C([H])/C([H])=C(\[H])C([H])([H])C#N,93.057849224,0.16666666666666666,1.64228,,,
[H]C1=NO[C@@]([H])(C#N)C1([H])[H],96.032362748,0.5,0.28468,,,
[H]Oc1c([H])sc([H])c1[H],99.998285748,0.0,1.4536999999999998,,,
[H]C#C[C@]([H])(O[H])C([H])([H])C([H])([H])N([H])[H],99.068413908,0.6,-0.6707000000000001,,,
[H]C(=O)/C([H])=C(\[H])C([H])([H])C([H])([H])[H],84.057514876,0.4,1.1515,,,
[H]C1=C([H])C([H])([H])OC([H])([H])C1=O,98.036779432,0.4,0.14189999999999992,,,
[H]C([H])=C([H])C([H])([H])[C@@]([H])(C([H])=C([H])[H])N([H])[H],97.08914935199999,0.3333333333333333,1.0758,,,
[H]OC([H])([H])C([H])([H])C1([H])C([H])([H])OC1([H])[H],102.06807956,1.0,0.01519999999999988,,,
[H]OC([H])([H])[C@]1([H])C([H])([H])OC([H])([H])C1([H])[H],102.06807956,1.0,0.01519999999999988,,,
[H][C]([H])[N]N([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],100.10004838399999,0.8,0.6854899999999997,,,
[H]C([H])([H])C(=O)C([H])([H])OC([H])([H])C([H])([H])[H],102.06807956,0.8,0.6119,,,
[H]C1=C([H])C([H])([H])C([H])([H])C([H])=C1C([H])([H])[H],94.07825032,0.42857142857142855,2.2827,,,
[H]O[C@]1(C([H])([H])[H])C([H])([H])[C@]1([H])N([H])[H],87.068413908,1.0,-0.5316000000000001,,,
[H]OC([H])([H])[C@@](N([H])[H])(C([H])([H])[H])C([H])([H])N([H])[H],104.094963004,1.0,-1.3451999999999997,,,
[H]C([H])([H])C1(C([H])([H])[H])O[C@@]([H])(C([H])([H])[H])C1([H])[H],100.088815004,1.0,1.5737999999999999,,,
[H]C#CC([H])([H])ON([H])C([H])=O,99.0320284,0.25,-0.7028000000000001,,,
[H][C]([H])[N]OC([H])([H])[C@]1([H])OC1([H])[H],101.047678464,0.75,-0.2872100000000002,,,
[H]c1sc([H])c2c1C([H])([H])C2([H])[H],110.019021192,0.3333333333333333,1.8466999999999998,,,
